frame,x,y,yaw
140377288530662000,10.112733510682355,7.403553079741848,2.7909482401829577
140377288593161000,10.387650669619633,7.610299610066254,2.838149453908862
1403772885218174000,10.64925450260252,7.777321483318358,2.8772950516266644
1403772885280662000,10.94670888081681,7.995504895943866,2.9269765106925254
1403772885343162000,11.22038089865629,8.175215526286301,2.9683611090715565
1403772885405664000,11.481248363970572,8.318820777441534,3.002450281951354
1403772885468166000,11.765642630556844,8.49863227979745,3.044107844736241
1403772885530667000,12.037256365487945,8.645395195067376,3.0792695496312112
1403772885593170000,12.297131406500275,8.765477429309476,3.109179712331542
1403772885655671000,12.546288780579571,8.86391026881842,3.1348085896583386
1403772885718170000,12.822272251091448,9.00548243045218,3.1699077022753754
1403772885780669000,13.086933042923993,9.12380614971517,3.200400855410903
1403772885843173000,13.341098546598877,9.222729318608328,3.2269706411291876
1403772885905673000,13.619465244017647,9.363316308528532,3.262922892195606
1403772885968171000,13.886524990076325,9.481986310090655,3.2943092071825273
140377288630673000,14.143105488124796,9.582046568916361,3.3217341006551866
140377288693172000,14.414904995324154,9.88359649995003,3.3922367620224056
1403772886155673000,14.673637378854888,10.144662373730691,3.45426415855524
1403772886218176000,14.92036616975155,10.370644799692613,3.5088444837195714
1403772886280674000,15.293236260818345,10.796946488108777,3.6099813799080693
1403772886343174000,15.648187427886803,11.167016235102043,3.6989450020628327
1403772886405675000,15.986415843220177,11.48752089410055,3.777027608767981
1403772886468176000,16.30924116658759,11.765137227315325,3.8455747119890895
1403772886530675000,16.65712878813458,12.079182879727844,3.9227744581434467
1403772886593177000,16.989069229317344,12.349724262010602,3.990113823662189
1403772886655679000,17.306182993193314,12.582102365046628,4.04873980821863
1403772886718180000,17.623309694187984,12.788331670339206,4.10162983411097
1403772886780684000,17.926987688951773,12.964306900268936,4.147548778335654
1403772886843184000,18.21812535065688,13.114013874676438,4.187391397706467
1403772886905685000,18.53328474291444,13.300150060434296,4.235739358509442
1403772886968184000,18.83532585361928,13.458063116381437,4.277566450532399
140377288730687000,19.125060362133997,13.591295047400836,4.313676594872953
140377288793189000,19.480741018677403,13.939081545827094,4.398079320194899
1403772887155691000,19.819715644515398,14.237365194086966,4.471250133159406
1403772887218190000,20.143104181637103,14.491669496611998,4.534440516446255
1403772887280692000,20.479060693399642,14.792111932141294,4.607929507510312
1403772887343193000,20.799547794294128,15.048449188996695,4.671433353012611
1403772887405704000,21.105687577974464,15.266404214628896,4.726228242209644
1403772887468195000,21.417675570413433,15.446127729001672,4.772850843004582
1403772887530697000,21.71670756934706,15.5975216312222,4.812990667503054
1403772887593198000,22.00365425808991,15.724757261076654,4.847582866602389
1403772887655699000,22.253393698483677,15.532176899395132,4.81214984743401
1403772887718201000,22.497742662074916,15.36227750494735,4.781520286720451
1403772887780703000,22.73655724285717,15.212383275282104,4.755111147319123
1403772887843203000,22.9697337561222,15.080056672951915,4.732396365961733
1403772887905704000,23.317068991424804,15.594717915855355,4.851871763242759
1403772887968205000,23.645448257226814,16.03506220078948,4.954823347675723
140377288830707000,23.956538383098014,16.410909645469108,5.0434176698197755
140377288893207000,24.267060667165094,16.478942315260255,5.065854965863629
1403772888155709000,24.566358862965064,16.533954008294238,5.085200799595208
1403772888218210000,24.85498726785409,16.577479744471987,5.101800114680188
1403772888280712000,25.16270589532729,16.697536905809127,5.135249140069523
1403772888343213000,25.458508705233132,16.796693600287686,5.16390587549807
1403772888405715000,25.743099606929484,16.87819325177347,5.188492254189378
1403772888468215000,26.017111437853057,16.94468429841634,5.209597691227626
1403772888530717000,26.329604157425713,17.181051203637832,5.2678621335969735
1403772888593218000,26.628276929458572,17.379663633940556,5.317691477851843
1403772888655719000,26.914148349818287,17.546253783780372,5.360348622168994
1403772888718222000,27.205954574377817,17.664853678013365,5.392929339235349
1403772888780721000,27.486400223025157,17.762741706369642,5.420817514463429
1403772888843222000,27.75616368325427,17.843357184534486,5.444777003662369
1403772888905724000,28.04690697528191,18.04056297454245,5.494000749507781
1403772888968225000,28.325197441171962,18.205890002807404,5.53614399232721
140377288930726000,28.591917645235547,18.34401517719895,5.572231495833867
140377288993230000,28.88107250050534,18.489336051826008,5.610427629985682
1403772889155729000,29.158583425391694,18.6102256778302,5.6431810294664295
1403772889218234000,29.425236639983414,18.710086887632322,5.6712417122945915
1403772889280732000,29.681337540848364,18.616714353871323,5.658363338520118
1403772889343235000,29.93046649373619,18.53369359674655,5.647554076232471
1403772889405736000,30.172657321686277,18.459778958180458,5.6385458196178995
1403772889468239000,30.408056559648042,18.39360115725609,5.631050543496201
1403772889530739000,30.684722498453684,18.431248952100574,5.646528481119475
1403772889593239000,30.951685527217105,18.460528953322513,5.660051219026826
1403772889655739000,31.209530391749503,18.482024346892683,5.671749745862762
1403772889718241000,31.5043834954899,18.520064721078494,5.688003040650485
1403772889780742000,31.78904786258888,18.548454915036647,5.702002517967495
1403772889843243000,32.06395907157049,18.568906559191007,5.714119448004491
1403772889905747000,32.43636226042223,18.840600687654163,5.781589465805361
1403772889968246000,32.792404705852256,19.068017813704216,5.839408465910724
140377289030750000,33.13331890017085,19.25749247422309,5.8889112683118645
140377289093249000,33.42652781987666,19.26695591435479,5.8994499271158265
1403772890155752000,33.7099280826862,19.271208129987095,5.908643106917237
1403772890218251000,33.98388500994956,19.271191494956067,5.91669433044526
1403772890280754000,34.27345838338682,19.25128072651814,5.921070164319173
1403772890343257000,34.553767606524424,19.230376225967422,5.924976010744437
1403772890405756000,34.825157226545606,19.20860269705773,5.928433357850616
1403772890468256000,35.08801615545177,19.18596454058377,5.931440385685974
1403772890530757000,35.363374294040476,19.130263409812965,5.927902431272966
1403772890593273000,35.630500392778885,19.078791680663517,5.925000562770718
1403772890718260000,35.8895643265471,19.031111546027535,5.922659717906393
1403772890780762000,36.209103546551596,19.303821471492302,5.9880773905698
1403772890843262000,36.520859805846435,19.50721772735417,6.038288790653387
1403772890905764000,36.86923860835956,19.806741192945765,6.1083855726867675
140377289130765000,37.200173095690786,20.047513642668132,6.165808627484435
140377289193266000,37.548985619275506,20.361607190672615,6.237235870539434
1403772891155767000,37.88921184571812,20.60467791501617,6.293681181687254
1403772891280769000,38.21269813726707,20.794290349812705,6.338896169125041
1403772891343270000,38.56572438098676,21.109381199087608,6.408074894488891
1403772891405771000,38.91097258973085,21.35954318570177,6.464018532511916
1403772891530775000,39.23900932255293,21.552978620111578,6.508548730748813
1403772891593274000,39.58326347127891,21.784106206054894,6.559939190633325
1403772891655776000,39.922697548556016,21.975962675664853,6.6035016243079845
1403772891780778000,40.26450252119515,22.084767460958158,6.631696088204309
1403772891843277000,40.581504478333564,22.15414381425442,6.651824607216472
1403772891905780000,40.94425435062286,22.35151304500019,6.696114266259327
1403772891968280000,41.29068761777967,22.50193089466043,6.73146032406202
140377289293282000,41.62241678847335,22.616964844097176,6.760175327669444
1403772892155782000,42.003774001695454,22.983832493018056,6.836548262236757
1403772892218285000,42.376794081761396,23.297932157804205,6.902917261629579
1403772892280787000,42.76915406580851,23.70762402800035,6.9874935179389
1403772892405788000,43.14115444227709,24.037300960650523,7.057360592966338
1403772892468288000,43.487826889323095,24.29847502886526,7.114426158298059
1403772892530789000,43.83288742962405,24.46506607549704,7.153806313340488
1403772892655791000,44.16333346987098,24.594536106719705,7.186050315179643
1403772892718292000,44.48135411998191,24.721952432981247,7.217657817624948
1403772892780793000,44.79742272541346,24.862040853091603,7.251416768244816
1403772892843296000,45.100324081816815,24.96995042702564,7.278931805607576
1403772892968296000,45.424284718077686,25.056218918400795,7.303102469546371
140377289330799000,45.72677120997058,25.08521094863577,7.316205271575481
140377289393300000,46.09613745201367,25.205753385231716,7.34793966558603
1403772893218301000,46.450837674210604,25.29672946665596,7.373878598822124
1403772893280802000,46.83713605322738,25.44462896884902,7.411148824265341
1403772893343304000,47.2176803545715,25.604639371172123,7.450288930348801
1403772893405804000,47.58241324391143,25.72717966851415,7.482104219836715
1403772893530805000,47.932819873728114,25.821271666993265,7.5084136911150745
1403772893593309000,48.312242491699344,26.017109077912203,7.554457112051302
1403772893718309000,48.68427536292029,26.21899114156297,7.6012670891120155
1403772893780809000,49.07505326203761,26.4386994717921,7.651505570547693
1403772893843311000,49.456399297332446,26.658425448351704,7.701154334752001
1403772893905812000,49.83512408547794,26.821016069974007,7.740276964397726
140377289430813000,50.19822620702371,26.94718326178572,7.772479086853991
140377289493314000,50.57658049539351,27.06149164854132,7.802962949678212
1403772894218315000,50.946401890850666,27.197946062669875,7.83714831974497
1403772894280817000,51.34826888637224,27.311995169699056,7.867766374597796
1403772894343318000,51.74018186607574,27.44842916102713,7.90194134134962
1403772894405820000,52.116178166877695,27.550490589239747,7.929473632072069
1403772894530823000,52.47772159767343,27.62701501714194,7.952112002696067
1403772894593323000,52.88089427200805,27.844090503379473,8.001353605127527
1403772894718323000,53.270789691343815,28.063906670650027,8.050573855295438
1403772894780825000,53.67765361913574,28.244530454821682,8.09274866230663
1403772894843326000,54.07056513903478,28.433502786702967,8.135792689502177
1403772894968341000,54.466371508927274,28.62234987405294,8.178840427295926
140377289530828000,54.84613664332964,28.738179999719637,8.20833209941486
140377289593332000,55.25123068472776,28.93117720066809,8.2519602216937
1403772895218332000,55.638987013988896,29.079976617973124,8.287357721796075
1403772895280832000,56.05321369353289,29.25641746489372,8.328280471930286
1403772895343334000,56.45038160547018,29.438601332009966,8.369667310782951
1403772895405835000,56.83082548083376,29.579338991623068,8.403399125412456
1403772895530837000,57.196162550378354,29.688484177228602,8.43136988466405
1403772895593341000,57.59207016831117,29.802439758927715,8.461138085755978
1403772895655839000,57.97098895831334,29.931575679346633,8.493167052549706
1403772895780840000,58.380650701705655,30.13733685565212,8.539761933075077
1403772895843343000,58.77933777208538,30.283910683813776,8.575567366513049
1403772895905845000,59.195147791956224,30.491036966571176,8.622430449179857
140377289630846000,59.593265881372375,30.652956721400265,8.660868043974954
140377289693345000,60.03021988580157,30.864028602410496,8.708955029981405
1403772896155847000,60.443701389364406,31.061873714959294,8.753890752515074
1403772896280848000,60.83958230735255,31.215917814271997,8.790687514848024
1403772896343351000,61.278199810586806,31.445366893780626,8.841730015672406
1403772896405852000,61.690909273122294,31.651583439886792,8.88780466344887
1403772896530853000,62.0857507298577,31.81187679976263,8.925430783146549
1403772896593353000,62.521608832784416,32.08719786512078,8.984087095020545
1403772896655855000,62.92905579823589,32.32229925324075,9.034755292592736
1403772896718355000,63.34845310827756,32.52482290747245,9.080059679400346
1403772896843359000,63.75008078093908,32.68468354487124,9.117689618402009
1403772896905858000,64.20083479617873,32.923188238057804,9.170454111468635
1403772896968360000,64.6211376942992,33.11960546886585,9.214878984251563
140377289793361000,65.0234457028539,33.27295371916245,9.251327760477597
1403772897155861000,65.46601225430855,33.52416305652922,9.305700053844424
1403772897280863000,65.87670059456225,33.721332389444065,9.349533121093097
1403772897343364000,66.34867294689131,34.05179490036716,9.417249664072681
1403772897405866000,66.78458455457934,34.301641069702036,9.469736025198351
1403772897468367000,67.20015148967799,34.494178657529964,9.511821311724997
1403772897593368000,67.64585088741795,34.75317076207187,9.566178190602338
1403772897655871000,68.08909501909764,35.00583733538308,9.619542437188013
1403772897718371000,68.53638821738696,35.25952717596503,9.672984803973463
1403772897843372000,68.96324096457758,35.45809799030107,9.716530043870069
1403772897905873000,69.43944566926497,35.81849183355411,9.789247877921117
1403772897968388000,69.87739403489877,36.07403622169562,9.842729823182024
140377289893377000,70.295133103446,36.27367031709703,9.886243602066743
1403772898155877000,70.800790973134,36.67116365764407,9.96632554469477
1403772898218378000,71.26622599748588,36.947211119152584,10.024305234950297
1403772898343379000,71.7544006531395,37.2561288256013,10.088733523284777
1403772898405881000,72.23925595145218,37.58497076511058,10.156807361876607
1403772898468384000,72.68598262851685,37.79529898424532,10.203322807465833
1403772898530883000,73.15138196522912,38.013759457652014,10.251822080991097
1403772898655886000,73.59663425304653,38.1853650726604,10.29206698976214
1403772898718386000,74.08492780973356,38.49375189770703,10.357686858478697
1403772898780886000,74.53653886321237,38.68263316770305,10.401432212114521
1403772898843386000,74.9687626270341,38.82841218362701,10.43734697723909
1403772898968387000,75.43291172311089,39.06441480610644,10.490277411080601
140377289930888000,75.8927343202912,39.33985632972303,10.55063226495517
140377289993388000,76.35977259114911,39.57504293125508,10.60394316538535
1403772899218391000,76.80586277601752,39.758976769572705,10.647825945567744
